transaction_id,customer_id,transaction_date,amount
TX-0016997,CUST-01194,2026-03-01,550.99
TX-0016998,CUST-01194,2025-11-27,443.67
TX-0016999,CUST-01194,2026-05-29,535.06
TX-0017000,CUST-01194,2026-02-15,549.09
TX-0017001,CUST-01194,2026-02-08,435.39
TX-0017002,CUST-01194,2026-02-12,394.54
TX-0017003,CUST-01194,2025-10-26,381.89
TX-0017004,CUST-01194,2025-11-28,438.91
TX-0017005,CUST-01194,2026-02-01,469.08
TX-0017006,CUST-01194,2026-05-30,555.36
TX-0017007,CUST-01194,2026-05-13,456.91
TX-0017008,CUST-01194,2026-06-14,501.6
TX-0017009,CUST-01195,2026-08-21,432.14
TX-0017010,CUST-01195,2026-01-06,514.56
TX-0017011,CUST-01195,2025-11-06,530.96
TX-0017012,CUST-01195,2025-11-30,404.83
TX-0017013,CUST-01195,2026-05-09,539.27
TX-0017014,CUST-01195,2026-05-07,435.03
TX-0017015,CUST-01195,2026-01-08,474.36
TX-0017016,CUST-01195,2025-12-14,556.88
TX-0017017,CUST-01196,2026-08-16,461.49
TX-0017018,CUST-01196,2025-11-08,525.25
TX-0017019,CUST-01196,2026-07-09,419.04
TX-0017020,CUST-01196,2026-03-03,442.03
TX-0017021,CUST-01196,2025-10-24,382.55
TX-0017022,CUST-01196,2026-03-30,414.5
TX-0017023,CUST-01196,2026-02-02,571.72
TX-0017024,CUST-01196,2025-12-14,527.91
TX-0017025,CUST-01197,2026-08-16,431.82
TX-0017026,CUST-01197,2026-01-07,444.87
TX-0017027,CUST-01197,2026-06-04,490.38
TX-0017028,CUST-01197,2025-12-25,542.26
TX-0017029,CUST-01197,2026-06-09,380.91
TX-0017030,CUST-01197,2026-07-28,405.12
TX-0017031,CUST-01197,2026-03-23,383.72
TX-0017032,CUST-01197,2026-06-05,460.65
TX-0017033,CUST-01197,2026-07-01,401.55
TX-0017034,CUST-01197,2026-02-03,522.52
TX-0017035,CUST-01198,2026-08-04,425.92
TX-0017036,CUST-01198,2026-05-26,439.28
TX-0017037,CUST-01198,2025-12-03,537.02
TX-0017038,CUST-01198,2026-02-26,494.14
TX-0017039,CUST-01198,2026-05-03,489.3
TX-0017040,CUST-01198,2025-10-26,386.97
TX-0017041,CUST-01198,2026-02-23,411.58
TX-0017042,CUST-01199,2026-08-15,402.79
TX-0017043,CUST-01199,2026-03-14,558.63
TX-0017044,CUST-01199,2025-11-11,515.57
TX-0017045,CUST-01199,2025-11-08,568.16
TX-0017046,CUST-01199,2026-06-26,482.51
TX-0017047,CUST-01199,2025-11-30,527.35
TX-0017048,CUST-01199,2025-12-23,452.1
TX-0017049,CUST-01199,2026-01-25,570.55
TX-0017050,CUST-01199,2026-07-20,532.8
TX-0017051,CUST-01200,2026-08-09,546.23
TX-0017052,CUST-01200,2026-05-23,457.93
TX-0017053,CUST-01200,2025-11-06,504.82
TX-0017054,CUST-01200,2026-01-13,483.05
TX-0017055,CUST-01200,2026-05-30,413.12
TX-0017056,CUST-01200,2026-01-08,429.45
TX-0017057,CUST-01200,2026-04-29,433.07
TX-0017058,CUST-01200,2026-06-19,503.99
TX-0017059,CUST-01201,2026-08-15,449.04
TX-0017060,CUST-01201,2026-04-08,557.9
TX-0017061,CUST-01201,2026-03-24,558.9
TX-0017062,CUST-01201,2026-05-05,478.54
TX-0017063,CUST-01201,2026-06-11,531.78
TX-0017064,CUST-01201,2025-11-06,450.69
TX-0017065,CUST-01201,2025-10-29,432.43
TX-0017066,CUST-01202,2026-08-13,478.77
TX-0017067,CUST-01202,2026-04-03,548.43
TX-0017068,CUST-01202,2026-06-07,506.73
TX-0017069,CUST-01202,2025-11-03,402.64
TX-0017070,CUST-01202,2025-12-12,427.13
TX-0017071,CUST-01202,2026-06-07,465.52
TX-0017072,CUST-01202,2026-01-24,475.64
TX-0017073,CUST-01202,2025-11-11,535.78
TX-0017074,CUST-01202,2026-01-14,406.08
TX-0017075,CUST-01202,2025-11-29,534.69
TX-0017076,CUST-01202,2026-03-31,499.55
TX-0017077,CUST-01202,2026-03-18,423.31
TX-0017078,CUST-01202,2026-03-31,543.43
TX-0017079,CUST-01203,2026-08-13,567.74
TX-0017080,CUST-01203,2026-05-08,520.02
TX-0017081,CUST-01203,2026-07-07,468.53
TX-0017082,CUST-01203,2026-07-26,418.61
TX-0017083,CUST-01203,2026-01-12,412.27
TX-0017084,CUST-01203,2025-10-18,575.52
TX-0017085,CUST-01203,2026-06-04,390.54
TX-0017086,CUST-01203,2025-10-27,548.71
TX-0017087,CUST-01203,2026-06-02,384.8
TX-0017088,CUST-01203,2026-05-07,489.62
TX-0017089,CUST-01203,2025-10-26,433.5
TX-0017090,CUST-01203,2026-01-11,461.74
TX-0017091,CUST-01203,2026-05-23,491.6
TX-0017092,CUST-01203,2026-05-06,444.56
TX-0017093,CUST-01204,2026-08-11,565.78
TX-0017094,CUST-01204,2026-03-13,514.0
TX-0017095,CUST-01204,2026-05-22,516.52
TX-0017096,CUST-01204,2026-03-11,440.63
TX-0017097,CUST-01204,2025-12-31,442.79
TX-0017098,CUST-01204,2026-03-06,418.38
TX-0017099,CUST-01204,2026-02-21,406.49
TX-0017100,CUST-01204,2026-04-12,406.1
TX-0017101,CUST-01204,2025-11-07,426.15
TX-0017102,CUST-01204,2026-02-25,538.02
TX-0017103,CUST-01205,2026-08-17,538.33
TX-0017104,CUST-01205,2025-11-20,383.11
TX-0017105,CUST-01205,2025-10-22,483.39
TX-0017106,CUST-01205,2026-01-29,475.18
TX-0017107,CUST-01205,2026-01-29,475.04
TX-0017108,CUST-01205,2026-06-28,461.6
TX-0017109,CUST-01205,2026-04-19,575.57
TX-0017110,CUST-01205,2025-12-22,552.3
TX-0017111,CUST-01206,2026-08-13,409.82
TX-0017112,CUST-01206,2025-12-03,485.89
TX-0017113,CUST-01206,2025-10-22,470.03
TX-0017114,CUST-01206,2026-04-28,563.69
TX-0017115,CUST-01206,2026-06-16,546.5
TX-0017116,CUST-01206,2025-11-13,507.04
TX-0017117,CUST-01206,2026-02-23,455.24
TX-0017118,CUST-01206,2025-12-26,401.71
TX-0017119,CUST-01206,2026-02-21,550.62
TX-0017120,CUST-01206,2026-07-21,543.64
TX-0017121,CUST-01206,2025-11-17,520.79
TX-0017122,CUST-01206,2026-07-04,409.4
TX-0017123,CUST-01207,2026-08-06,439.97
TX-0017124,CUST-01207,2026-01-29,553.46
TX-0017125,CUST-01207,2026-05-29,463.42
TX-0017126,CUST-01207,2025-12-21,432.09
TX-0017127,CUST-01207,2026-06-16,431.95
TX-0017128,CUST-01207,2025-12-10,552.0
TX-0017129,CUST-01207,2025-12-31,562.85
TX-0017130,CUST-01207,2025-11-29,461.06
TX-0017131,CUST-01207,2026-05-15,385.26
TX-0017132,CUST-01207,2026-03-11,479.03
TX-0017133,CUST-01208,2026-08-22,500.94
TX-0017134,CUST-01208,2026-08-06,412.97
TX-0017135,CUST-01208,2025-11-25,491.96
TX-0017136,CUST-01208,2026-02-25,524.77
TX-0017137,CUST-01208,2026-07-07,456.63
TX-0017138,CUST-01208,2026-01-19,453.19
TX-0017139,CUST-01208,2026-02-18,399.56
TX-0017140,CUST-01208,2026-05-11,381.51
TX-0017141,CUST-01209,2026-08-16,528.06
TX-0017142,CUST-01209,2026-05-09,536.95
TX-0017143,CUST-01209,2026-05-27,401.13
TX-0017144,CUST-01209,2025-11-14,417.09
TX-0017145,CUST-01209,2025-10-25,442.42
TX-0017146,CUST-01209,2026-03-18,465.86
TX-0017147,CUST-01209,2026-07-11,537.87
TX-0017148,CUST-01209,2025-11-25,469.7
TX-0017149,CUST-01209,2026-07-08,474.59
TX-0017150,CUST-01209,2025-12-23,522.65
TX-0017151,CUST-01210,2026-08-14,554.33
TX-0017152,CUST-01210,2025-10-27,482.96
TX-0017153,CUST-01210,2026-06-18,568.1
TX-0017154,CUST-01210,2025-12-11,453.65
TX-0017155,CUST-01210,2026-06-21,534.28
TX-0017156,CUST-01210,2026-03-08,487.82
TX-0017157,CUST-01210,2026-03-07,484.12
TX-0017158,CUST-01211,2026-08-07,443.9
TX-0017159,CUST-01211,2025-11-04,508.38
TX-0017160,CUST-01211,2026-03-14,505.68
TX-0017161,CUST-01211,2025-11-13,469.44
TX-0017162,CUST-01211,2025-12-16,418.03
TX-0017163,CUST-01211,2026-05-27,390.26
TX-0017164,CUST-01211,2026-07-09,400.15
TX-0017165,CUST-01211,2026-04-29,400.51
TX-0017166,CUST-01211,2025-12-05,554.22
TX-0017167,CUST-01211,2026-04-11,453.69
TX-0017168,CUST-01211,2026-06-13,531.5
TX-0017169,CUST-01211,2026-04-29,523.04
TX-0017170,CUST-01211,2025-12-07,544.48
TX-0017171,CUST-01212,2026-08-16,444.45
TX-0017172,CUST-01212,2026-03-18,464.63
TX-0017173,CUST-01212,2025-11-01,496.15
TX-0017174,CUST-01212,2026-04-24,472.83
TX-0017175,CUST-01212,2026-03-12,479.24
TX-0017176,CUST-01212,2026-07-26,412.73
TX-0017177,CUST-01212,2026-05-07,488.27
TX-0017178,CUST-01212,2026-08-01,520.84
TX-0017179,CUST-01212,2026-06-07,561.09
TX-0017180,CUST-01212,2025-12-29,442.83
TX-0017181,CUST-01212,2026-07-10,469.97
TX-0017182,CUST-01213,2026-08-10,575.5
TX-0017183,CUST-01213,2026-01-14,478.6
TX-0017184,CUST-01213,2026-01-16,429.91
TX-0017185,CUST-01213,2026-04-14,564.49
TX-0017186,CUST-01213,2026-01-03,506.54
TX-0017187,CUST-01213,2025-11-22,524.82
TX-0017188,CUST-01213,2026-06-06,573.09
TX-0017189,CUST-01213,2026-03-06,569.98
TX-0017190,CUST-01213,2026-04-18,557.18
TX-0017191,CUST-01213,2025-11-28,567.82
TX-0017192,CUST-01214,2026-08-18,528.57
TX-0017193,CUST-01214,2026-03-05,491.07
TX-0017194,CUST-01214,2025-12-25,532.75
TX-0017195,CUST-01214,2025-11-27,531.68
TX-0017196,CUST-01214,2026-04-03,539.26
TX-0017197,CUST-01214,2026-02-28,555.3
TX-0017198,CUST-01214,2026-02-03,470.93
TX-0017199,CUST-01214,2026-06-30,550.65
TX-0017200,CUST-01214,2025-12-25,473.92
TX-0017201,CUST-01214,2026-01-19,495.97
TX-0017202,CUST-01214,2026-01-20,517.66
TX-0017203,CUST-01215,2026-08-05,438.54
TX-0017204,CUST-01215,2026-04-13,557.47
TX-0017205,CUST-01215,2025-10-27,460.41
TX-0017206,CUST-01215,2025-11-16,562.68
TX-0017207,CUST-01215,2026-03-09,413.44
TX-0017208,CUST-01215,2025-12-31,526.58
TX-0017209,CUST-01215,2026-07-08,402.78
TX-0017210,CUST-01215,2026-05-14,568.2
TX-0017211,CUST-01215,2026-02-24,433.28
TX-0017212,CUST-01216,2026-08-21,495.64
TX-0017213,CUST-01216,2026-07-23,507.78
TX-0017214,CUST-01216,2026-04-29,457.48
TX-0017215,CUST-01216,2025-11-13,489.95
TX-0017216,CUST-01216,2026-02-09,564.27
TX-0017217,CUST-01216,2026-01-13,458.46
TX-0017218,CUST-01216,2025-11-30,578.64
TX-0017219,CUST-01216,2026-07-01,447.8
TX-0017220,CUST-01216,2026-07-30,500.87
TX-0017221,CUST-01216,2026-03-04,560.73
TX-0017222,CUST-01217,2026-08-21,515.23
TX-0017223,CUST-01217,2026-06-11,541.93
TX-0017224,CUST-01217,2026-04-25,397.33
TX-0017225,CUST-01217,2026-04-25,427.75
TX-0017226,CUST-01217,2025-11-23,572.98
TX-0017227,CUST-01217,2026-01-24,475.13
TX-0017228,CUST-01217,2026-04-07,552.47
TX-0017229,CUST-01217,2026-03-06,562.27
TX-0017230,CUST-01217,2026-06-09,427.76
TX-0017231,CUST-01217,2026-07-30,465.75
TX-0017232,CUST-01217,2026-03-08,420.86
TX-0017233,CUST-01217,2025-12-11,486.58
TX-0017234,CUST-01217,2025-12-27,437.73
TX-0017235,CUST-01218,2026-08-08,480.56
TX-0017236,CUST-01218,2026-02-24,416.16
TX-0017237,CUST-01218,2025-12-03,579.04
TX-0017238,CUST-01218,2026-01-18,550.96
TX-0017239,CUST-01218,2026-04-01,531.95
TX-0017240,CUST-01218,2026-03-03,381.95
TX-0017241,CUST-01218,2026-02-03,513.33
TX-0017242,CUST-01218,2026-06-26,572.29
TX-0017243,CUST-01218,2026-06-03,429.85
TX-0017244,CUST-01218,2026-04-11,490.31
TX-0017245,CUST-01218,2025-10-15,480.52
TX-0017246,CUST-01218,2026-01-19,536.69
TX-0017247,CUST-01218,2025-11-01,531.53
TX-0017248,CUST-01219,2026-08-05,486.83
TX-0017249,CUST-01219,2026-03-10,554.82
TX-0017250,CUST-01219,2026-04-05,436.47
TX-0017251,CUST-01219,2026-05-12,381.82
TX-0017252,CUST-01219,2026-05-31,527.7
TX-0017253,CUST-01219,2026-01-07,435.34
TX-0017254,CUST-01219,2025-12-26,405.98
TX-0017255,CUST-01219,2026-07-09,477.57
TX-0017256,CUST-01219,2026-03-09,418.7
TX-0017257,CUST-01219,2025-12-07,570.01
TX-0017258,CUST-01219,2026-06-19,535.37
TX-0017259,CUST-01220,2026-08-06,528.16
TX-0017260,CUST-01220,2025-10-13,493.46
TX-0017261,CUST-01220,2026-04-06,542.0
TX-0017262,CUST-01220,2026-02-12,466.5
TX-0017263,CUST-01220,2025-11-03,386.5
TX-0017264,CUST-01220,2026-01-20,559.5
TX-0017265,CUST-01220,2025-10-30,518.63
TX-0017266,CUST-01220,2026-03-29,503.38
TX-0017267,CUST-01220,2025-12-10,542.59
TX-0017268,CUST-01220,2025-12-17,478.24
TX-0017269,CUST-01221,2026-08-16,459.37
TX-0017270,CUST-01221,2026-03-25,561.58
TX-0017271,CUST-01221,2026-06-14,552.6
TX-0017272,CUST-01221,2026-03-06,419.06
TX-0017273,CUST-01221,2025-10-26,469.67
TX-0017274,CUST-01221,2026-04-26,526.69
TX-0017275,CUST-01221,2026-01-06,534.51
TX-0017276,CUST-01221,2025-12-04,537.88
TX-0017277,CUST-01221,2026-07-21,434.67
TX-0017278,CUST-01222,2026-08-06,519.72
TX-0017279,CUST-01222,2026-04-16,516.66
TX-0017280,CUST-01222,2026-04-29,538.71
TX-0017281,CUST-01222,2026-01-15,442.32
TX-0017282,CUST-01222,2026-04-16,459.77
TX-0017283,CUST-01222,2026-04-24,528.92
TX-0017284,CUST-01222,2026-07-19,561.29
TX-0017285,CUST-01222,2026-06-22,518.41
TX-0017286,CUST-01223,2026-08-11,537.1
TX-0017287,CUST-01223,2026-05-21,554.56
TX-0017288,CUST-01223,2026-02-27,480.31
TX-0017289,CUST-01223,2026-05-05,456.11
TX-0017290,CUST-01223,2026-04-15,463.25
TX-0017291,CUST-01223,2026-05-01,522.44
TX-0017292,CUST-01223,2026-07-19,448.43
TX-0017293,CUST-01223,2025-12-05,472.74
TX-0017294,CUST-01223,2025-11-22,505.79
TX-0017295,CUST-01223,2025-10-30,469.21
TX-0017296,CUST-01224,2026-08-08,489.98
TX-0017297,CUST-01224,2025-11-23,479.34
TX-0017298,CUST-01224,2025-12-13,552.04
TX-0017299,CUST-01224,2026-04-09,522.52
TX-0017300,CUST-01224,2025-10-21,433.84
TX-0017301,CUST-01224,2026-01-29,427.84
TX-0017302,CUST-01224,2026-05-02,514.18
TX-0017303,CUST-01224,2025-10-17,426.51
TX-0017304,CUST-01225,2026-08-21,442.92
TX-0017305,CUST-01225,2025-11-01,424.48
TX-0017306,CUST-01225,2026-05-14,451.75
TX-0017307,CUST-01225,2026-06-22,387.15
TX-0017308,CUST-01225,2026-02-02,441.08
TX-0017309,CUST-01225,2026-05-02,542.2
TX-0017310,CUST-01225,2026-02-27,467.13
TX-0017311,CUST-01226,2026-08-09,537.8
TX-0017312,CUST-01226,2025-12-28,563.7
TX-0017313,CUST-01226,2025-12-09,479.73
TX-0017314,CUST-01226,2026-06-26,387.73
TX-0017315,CUST-01226,2026-01-16,417.38
TX-0017316,CUST-01226,2025-12-01,494.87
TX-0017317,CUST-01226,2026-05-19,408.02
TX-0017318,CUST-01226,2026-06-18,558.3
TX-0017319,CUST-01226,2026-06-18,484.01
TX-0017320,CUST-01226,2026-06-07,559.35
TX-0017321,CUST-01226,2025-11-16,524.15
TX-0017322,CUST-01227,2026-08-13,514.53
TX-0017323,CUST-01227,2026-03-19,447.66
TX-0017324,CUST-01227,2026-03-30,579.98
TX-0017325,CUST-01227,2025-12-18,508.19
TX-0017326,CUST-01227,2026-06-03,517.49
TX-0017327,CUST-01227,2025-10-19,382.16
TX-0017328,CUST-01227,2026-03-17,384.56
TX-0017329,CUST-01227,2025-12-18,421.88
TX-0017330,CUST-01228,2026-08-18,480.67
TX-0017331,CUST-01228,2025-11-10,443.73
TX-0017332,CUST-01228,2026-05-30,535.35
TX-0017333,CUST-01228,2026-02-27,414.2
TX-0017334,CUST-01228,2026-06-19,468.39
TX-0017335,CUST-01228,2026-07-28,403.86
TX-0017336,CUST-01228,2026-02-02,578.39
TX-0017337,CUST-01228,2026-07-18,529.58
TX-0017338,CUST-01228,2026-02-13,458.93
TX-0017339,CUST-01228,2025-12-03,577.6
TX-0017340,CUST-01228,2025-11-26,544.12
TX-0017341,CUST-01228,2026-01-26,426.0
TX-0017342,CUST-01229,2026-08-20,431.74
TX-0017343,CUST-01229,2026-06-16,396.34
TX-0017344,CUST-01229,2026-01-05,557.68
TX-0017345,CUST-01229,2026-06-14,425.32
TX-0017346,CUST-01229,2025-11-28,557.63
TX-0017347,CUST-01229,2025-11-05,424.36
TX-0017348,CUST-01229,2026-07-18,438.84
TX-0017349,CUST-01229,2025-12-20,574.05
TX-0017350,CUST-01229,2026-07-24,509.94
TX-0017351,CUST-01229,2026-04-01,514.92
TX-0017352,CUST-01229,2026-07-30,536.06
TX-0017353,CUST-01229,2026-07-04,467.06
TX-0017354,CUST-01229,2026-07-02,551.46
TX-0017355,CUST-01230,2026-08-09,531.04
TX-0017356,CUST-01230,2026-06-12,513.49
TX-0017357,CUST-01230,2026-05-18,432.93
TX-0017358,CUST-01230,2026-04-18,442.88
TX-0017359,CUST-01230,2026-03-19,578.65
TX-0017360,CUST-01230,2026-06-03,545.88
TX-0017361,CUST-01230,2026-01-16,486.13
TX-0017362,CUST-01230,2025-11-17,576.37
TX-0017363,CUST-01231,2026-08-06,550.85
TX-0017364,CUST-01231,2025-11-14,462.71
TX-0017365,CUST-01231,2026-05-06,443.9
TX-0017366,CUST-01231,2025-11-14,510.63
TX-0017367,CUST-01231,2026-04-16,466.98
TX-0017368,CUST-01231,2026-07-01,395.95
TX-0017369,CUST-01231,2025-12-15,402.29
TX-0017370,CUST-01231,2026-06-06,447.41
TX-0017371,CUST-01231,2026-02-04,486.23
TX-0017372,CUST-01231,2025-11-10,558.63
TX-0017373,CUST-01231,2026-01-16,537.81
TX-0017374,CUST-01231,2026-06-06,440.69
TX-0017375,CUST-01231,2026-06-15,528.67
TX-0017376,CUST-01231,2026-03-26,410.72
TX-0017377,CUST-01232,2026-08-07,436.59
TX-0017378,CUST-01232,2025-10-28,532.2
TX-0017379,CUST-01232,2026-02-18,467.47
TX-0017380,CUST-01232,2026-04-29,466.23
TX-0017381,CUST-01232,2026-01-12,509.35
TX-0017382,CUST-01232,2025-10-15,440.01
TX-0017383,CUST-01232,2026-03-08,521.19
TX-0017384,CUST-01233,2026-08-16,506.37
TX-0017385,CUST-01233,2026-05-22,532.26
TX-0017386,CUST-01233,2026-05-26,523.48
TX-0017387,CUST-01233,2025-11-06,401.47
TX-0017388,CUST-01233,2026-01-11,488.13
TX-0017389,CUST-01233,2026-05-11,543.39
TX-0017390,CUST-01233,2026-01-13,392.41
TX-0017391,CUST-01233,2026-06-12,534.41
TX-0017392,CUST-01233,2025-11-10,450.93
TX-0017393,CUST-01233,2026-01-19,579.7
TX-0017394,CUST-01233,2026-01-24,471.97
TX-0017395,CUST-01233,2026-03-03,575.07
TX-0017396,CUST-01233,2026-04-07,529.28
TX-0017397,CUST-01233,2026-06-06,540.86
TX-0017398,CUST-01234,2026-08-13,537.47
TX-0017399,CUST-01234,2026-04-21,499.71
TX-0017400,CUST-01234,2026-05-26,542.89
TX-0017401,CUST-01234,2026-05-03,380.41
TX-0017402,CUST-01234,2025-11-18,543.72
TX-0017403,CUST-01234,2026-06-26,574.03
TX-0017404,CUST-01234,2026-07-19,467.53
TX-0017405,CUST-01234,2026-04-29,413.83
TX-0017406,CUST-01234,2026-04-14,451.96
TX-0017407,CUST-01234,2026-02-13,499.51
TX-0017408,CUST-01234,2026-03-27,573.11
TX-0017409,CUST-01235,2026-08-13,463.75
TX-0017410,CUST-01235,2026-07-03,520.13
TX-0017411,CUST-01235,2026-05-12,524.76
TX-0017412,CUST-01235,2026-05-24,521.74
TX-0017413,CUST-01235,2026-01-08,515.02
TX-0017414,CUST-01235,2026-02-18,543.49
TX-0017415,CUST-01235,2025-10-19,391.07
TX-0017416,CUST-01235,2026-03-27,479.43
TX-0017417,CUST-01235,2025-12-10,380.01
TX-0017418,CUST-01236,2026-08-14,511.96
TX-0017419,CUST-01236,2026-05-01,418.35
TX-0017420,CUST-01236,2026-04-07,537.89
TX-0017421,CUST-01236,2026-06-24,393.34
TX-0017422,CUST-01236,2026-06-22,543.61
TX-0017423,CUST-01236,2026-01-16,541.84
TX-0017424,CUST-01236,2026-02-12,463.24
TX-0017425,CUST-01236,2025-12-07,401.13
TX-0017426,CUST-01236,2025-12-11,428.35
TX-0017427,CUST-01236,2026-03-27,562.64
TX-0017428,CUST-01236,2025-12-21,396.19
TX-0017429,CUST-01237,2026-08-10,564.13
TX-0017430,CUST-01237,2026-06-17,555.83
TX-0017431,CUST-01237,2026-02-02,414.39
TX-0017432,CUST-01237,2026-03-30,516.05
TX-0017433,CUST-01237,2026-01-18,497.75
TX-0017434,CUST-01237,2026-01-19,433.15
TX-0017435,CUST-01237,2025-11-12,480.52
TX-0017436,CUST-01237,2025-12-08,439.42
TX-0017437,CUST-01237,2026-05-15,436.2
TX-0017438,CUST-01237,2026-04-17,472.22
TX-0017439,CUST-01237,2026-05-22,483.48
TX-0017440,CUST-01237,2025-12-08,418.4
TX-0017441,CUST-01238,2026-08-17,451.48
TX-0017442,CUST-01238,2026-06-29,461.19
TX-0017443,CUST-01238,2025-11-20,460.74
TX-0017444,CUST-01238,2026-01-08,476.67
TX-0017445,CUST-01238,2026-01-13,518.6
TX-0017446,CUST-01238,2026-07-24,467.32
TX-0017447,CUST-01238,2026-06-07,397.96
TX-0017448,CUST-01238,2026-03-24,503.04
TX-0017449,CUST-01238,2026-05-09,539.35
TX-0017450,CUST-01238,2026-02-27,455.9
TX-0017451,CUST-01239,2026-08-17,571.49
TX-0017452,CUST-01239,2025-11-06,419.66
TX-0017453,CUST-01239,2026-07-21,405.18
TX-0017454,CUST-01239,2026-07-09,579.5
TX-0017455,CUST-01239,2025-11-17,444.05
TX-0017456,CUST-01239,2026-01-18,380.77
TX-0017457,CUST-01239,2025-12-27,440.11
TX-0017458,CUST-01239,2026-07-21,384.43
TX-0017459,CUST-01239,2026-03-25,464.83
TX-0017460,CUST-01240,2026-08-09,510.67
TX-0017461,CUST-01240,2026-06-19,525.2
TX-0017462,CUST-01240,2026-02-16,382.8
TX-0017463,CUST-01240,2026-06-07,384.48
TX-0017464,CUST-01240,2025-11-16,417.29
TX-0017465,CUST-01240,2025-10-15,459.61
TX-0017466,CUST-01240,2026-06-26,425.86
TX-0017467,CUST-01240,2025-10-21,477.07
TX-0017468,CUST-01240,2026-05-19,511.82
TX-0017469,CUST-01241,2026-08-10,537.69
TX-0017470,CUST-01241,2025-11-20,500.39
TX-0017471,CUST-01241,2026-05-15,541.68
TX-0017472,CUST-01241,2026-04-19,566.42
TX-0017473,CUST-01241,2026-06-22,513.93
TX-0017474,CUST-01241,2026-07-15,506.16
TX-0017475,CUST-01241,2026-01-17,386.24
TX-0017476,CUST-01241,2026-05-21,385.63
TX-0017477,CUST-01241,2026-05-03,396.05
TX-0017478,CUST-01242,2026-08-15,554.48
TX-0017479,CUST-01242,2026-04-06,450.89
TX-0017480,CUST-01242,2026-04-11,433.5
TX-0017481,CUST-01242,2026-07-08,464.32
TX-0017482,CUST-01242,2025-12-16,546.18
TX-0017483,CUST-01242,2026-01-13,464.21
TX-0017484,CUST-01242,2026-04-09,419.01
TX-0017485,CUST-01242,2026-04-20,575.12
TX-0017486,CUST-01242,2026-05-04,448.53
TX-0017487,CUST-01243,2026-08-08,396.09
TX-0017488,CUST-01243,2026-03-26,445.71
TX-0017489,CUST-01243,2025-11-01,394.89
TX-0017490,CUST-01243,2026-03-11,428.1
TX-0017491,CUST-01243,2026-05-23,427.01
TX-0017492,CUST-01243,2026-01-24,570.92
TX-0017493,CUST-01243,2026-01-04,563.96
TX-0017494,CUST-01243,2026-04-18,551.52
TX-0017495,CUST-01243,2026-01-27,491.96
TX-0017496,CUST-01243,2026-05-24,481.82
TX-0017497,CUST-01244,2026-08-09,499.89
TX-0017498,CUST-01244,2026-01-06,469.79
TX-0017499,CUST-01244,2026-04-17,515.07
TX-0017500,CUST-01244,2026-06-11,490.31
TX-0017501,CUST-01244,2026-07-03,483.86
TX-0017502,CUST-01244,2026-02-23,482.16
TX-0017503,CUST-01244,2026-01-31,530.05
TX-0017504,CUST-01244,2025-12-22,445.92
TX-0017505,CUST-01244,2026-03-18,450.15
TX-0017506,CUST-01244,2026-07-21,402.66
TX-0017507,CUST-01244,2026-04-22,432.47
TX-0017508,CUST-01244,2025-12-19,539.58
TX-0017509,CUST-01244,2026-01-31,429.6
TX-0017510,CUST-01245,2026-08-06,539.61
TX-0017511,CUST-01245,2026-04-06,473.37
TX-0017512,CUST-01245,2026-05-15,522.52
TX-0017513,CUST-01245,2026-04-12,394.12
TX-0017514,CUST-01245,2026-03-05,430.81
TX-0017515,CUST-01245,2026-01-05,563.59
TX-0017516,CUST-01245,2026-04-20,505.66
TX-0017517,CUST-01245,2025-12-15,382.82
TX-0017518,CUST-01245,2026-04-19,532.01
TX-0017519,CUST-01246,2026-08-07,478.78
TX-0017520,CUST-01246,2026-03-28,390.47
TX-0017521,CUST-01246,2026-06-18,414.93
TX-0017522,CUST-01246,2026-07-07,526.27
TX-0017523,CUST-01246,2026-06-12,539.97
TX-0017524,CUST-01246,2026-06-23,564.32
TX-0017525,CUST-01246,2025-12-06,547.91
TX-0017526,CUST-01246,2026-02-09,575.66
TX-0017527,CUST-01246,2026-05-25,556.49
TX-0017528,CUST-01246,2026-05-21,570.81
TX-0017529,CUST-01247,2026-08-11,410.97
TX-0017530,CUST-01247,2026-01-08,420.02
TX-0017531,CUST-01247,2026-01-14,577.51
TX-0017532,CUST-01247,2026-02-28,469.05
TX-0017533,CUST-01247,2026-02-14,440.05
TX-0017534,CUST-01247,2026-03-29,549.09
TX-0017535,CUST-01247,2026-06-25,496.45
TX-0017536,CUST-01247,2025-12-05,497.24
TX-0017537,CUST-01247,2026-07-27,568.11
TX-0017538,CUST-01247,2026-05-08,574.87
TX-0017539,CUST-01248,2026-08-14,549.74
TX-0017540,CUST-01248,2026-01-05,403.34
TX-0017541,CUST-01248,2026-04-28,396.92
TX-0017542,CUST-01248,2026-01-15,491.9
TX-0017543,CUST-01248,2026-07-05,515.88
TX-0017544,CUST-01248,2026-02-17,525.28
TX-0017545,CUST-01248,2025-12-06,410.98
TX-0017546,CUST-01249,2026-08-18,463.3
TX-0017547,CUST-01249,2026-05-28,531.91
TX-0017548,CUST-01249,2025-12-15,546.28
TX-0017549,CUST-01249,2026-04-11,500.41
TX-0017550,CUST-01249,2026-07-25,439.04
TX-0017551,CUST-01249,2026-03-21,568.18
TX-0017552,CUST-01249,2026-07-03,433.86
TX-0017553,CUST-01249,2025-12-22,388.44
TX-0017554,CUST-01249,2026-06-16,449.05
TX-0017555,CUST-01249,2026-01-28,535.2
